description,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds,date,country,city
clear sky,292.35,291.14,291.9,293.05,1017,31,10000.0,0.89,144,0,2023-07-19 16:00:10 UTC,ZA,Johannesburg
clear sky,294.6,293.27,294.06,295.21,1028,18,10000.0,0.45,270,0,2023-07-19 16:01:27 UTC,ZA,Centurion
clear sky,294.04,292.84,293.34,295.16,1034,25,10000.0,0.45,306,0,2023-07-19 15:57:56 UTC,ZA,Midrand
clear sky,294.45,293.34,293.77,295.59,1026,27,10000.0,4.12,200,0,2023-07-19 15:58:46 UTC,ZA,Sandton
clear sky,295.13,293.72,294.59,295.79,1017,13,10000.0,3.01,192,0,2023-07-19 16:09:28 UTC,ZA,Pretoria
clear sky,292.25,291.05,291.85,292.63,1017,32,10000.0,3.18,199,0,2023-07-19 16:11:34 UTC,ZA,Johannesburg
clear sky,294.97,293.68,294.15,295.67,1028,18,10000.0,0.45,270,0,2023-07-19 16:07:31 UTC,ZA,Centurion
clear sky,293.48,292.22,293.2,294.1,1034,25,10000.0,3.09,202,0,2023-07-19 16:11:36 UTC,ZA,Midrand
clear sky,294.07,292.95,293.63,294.53,1025,28,10000.0,4.12,200,0,2023-07-19 16:11:37 UTC,ZA,Sandton
clear sky,295.17,293.79,294.64,295.7,1017,14,10000.0,3.01,192,0,2023-07-19 16:21:38 UTC,ZA,Pretoria
clear sky,291.99,290.74,291.43,292.96,1017,31,10000.0,3.18,199,0,2023-07-19 16:21:03 UTC,ZA,Johannesburg
clear sky,294.89,293.59,293.59,295.97,1028,18,10000.0,0.89,264,0,2023-07-19 16:17:14 UTC,ZA,Centurion
clear sky,293.87,292.65,292.78,294.31,1034,25,10000.0,0.45,280,0,2023-07-19 16:21:41 UTC,ZA,Midrand
clear sky,294.05,292.9,293.21,294.74,1025,27,10000.0,4.12,200,0,2023-07-19 16:21:42 UTC,ZA,Sandton
clear sky,294.99,293.62,294.58,295.7,1017,15,10000.0,2.67,185,0,2023-07-19 16:31:43 UTC,ZA,Pretoria
clear sky,291.99,290.74,291.43,292.96,1017,31,10000.0,3.18,199,0,2023-07-19 16:27:40 UTC,ZA,Johannesburg
clear sky,294.44,293.12,293.59,295.12,1027,19,10000.0,1.79,288,0,2023-07-19 16:31:45 UTC,ZA,Centurion
clear sky,293.87,292.65,292.78,294.31,1034,25,10000.0,0.45,355,0,2023-07-19 16:28:04 UTC,ZA,Midrand
clear sky,294.01,292.88,293.21,294.74,1025,28,10000.0,4.12,200,0,2023-07-19 16:31:45 UTC,ZA,Sandton
clear sky,294.67,293.27,294.38,295.37,1017,15,10000.0,2.67,185,0,2023-07-19 16:40:35 UTC,ZA,Pretoria
clear sky,291.99,290.77,291.43,292.63,1017,32,10000.0,3.07,190,0,2023-07-19 16:34:20 UTC,ZA,Johannesburg
clear sky,294.17,292.82,293.59,294.79,1027,19,10000.0,1.79,288,0,2023-07-19 16:41:49 UTC,ZA,Centurion
clear sky,293.48,292.25,292.78,293.98,1034,26,10000.0,2.65,193,0,2023-07-19 16:41:50 UTC,ZA,Midrand
clear sky,293.88,292.74,293.21,294.4,1025,28,10000.0,4.12,200,0,2023-07-19 16:41:51 UTC,ZA,Sandton
clear sky,294.65,293.25,294.08,295.32,1017,15,10000.0,2.67,185,0,2023-07-19 16:51:52 UTC,ZA,Pretoria
clear sky,291.97,290.66,291.47,292.57,1018,29,10000.0,3.07,190,0,2023-07-19 16:49:26 UTC,ZA,Johannesburg
clear sky,294.12,292.77,293.04,294.73,1028,19,10000.0,0.89,251,0,2023-07-19 16:51:54 UTC,ZA,Centurion
clear sky,293.63,292.41,292.23,294.31,1034,26,10000.0,0.45,278,0,2023-07-19 16:48:07 UTC,ZA,Midrand
clear sky,293.54,292.37,292.66,294.35,1025,28,10000.0,4.12,200,0,2023-07-19 16:51:56 UTC,ZA,Sandton
clear sky,294.15,292.7,293.82,294.58,1017,15,10000.0,2.67,185,0,2023-07-19 17:05:18 UTC,ZA,Pretoria
clear sky,291.28,289.93,290.88,291.83,1017,30,10000.0,0.89,107,0,2023-07-19 17:05:16 UTC,ZA,Johannesburg
clear sky,293.63,292.23,293.04,294.0,1028,19,10000.0,0.89,235,0,2023-07-19 17:04:20 UTC,ZA,Centurion
clear sky,292.73,291.42,292.13,293.18,1034,26,10000.0,2.65,193,0,2023-07-19 17:08:41 UTC,ZA,Midrand
clear sky,293.03,291.83,292.56,293.61,1026,29,10000.0,0.89,158,0,2023-07-19 17:08:18 UTC,ZA,Sandton
clear sky,293.78,292.34,292.84,294.55,1021,17,10000.0,1.03,180,0,2023-07-19 17:17:53 UTC,ZA,Pretoria
clear sky,290.6,289.13,290.09,291.27,1020,28,10000.0,1.03,200,0,2023-07-19 17:18:11 UTC,ZA,Johannesburg
clear sky,292.99,291.55,292.25,293.97,1028,20,10000.0,2.67,189,0,2023-07-19 17:18:45 UTC,ZA,Centurion
clear sky,292.07,290.75,291.44,293.16,1034,28,10000.0,2.65,193,0,2023-07-19 17:18:18 UTC,ZA,Midrand
clear sky,292.47,291.19,291.87,293.59,1025,28,10000.0,1.03,200,0,2023-07-19 17:18:47 UTC,ZA,Sandton
clear sky,293.53,292.07,291.81,295.32,1021,17,10000.0,1.03,180,0,2023-07-19 17:27:43 UTC,ZA,Pretoria
clear sky,290.46,288.98,289.07,291.27,1020,28,10000.0,1.03,200,0,2023-07-19 17:26:11 UTC,ZA,Johannesburg
clear sky,292.56,291.1,291.23,293.97,1028,21,10000.0,2.67,189,0,2023-07-19 17:28:50 UTC,ZA,Centurion
clear sky,291.67,290.31,290.42,293.16,1034,28,10000.0,2.65,193,0,2023-07-19 17:28:51 UTC,ZA,Midrand
clear sky,292.25,290.95,290.85,293.59,1025,28,10000.0,1.03,200,0,2023-07-19 17:26:20 UTC,ZA,Sandton
clear sky,293.06,291.58,291.25,294.55,1021,18,10000.0,1.03,180,0,2023-07-19 17:36:54 UTC,ZA,Pretoria
clear sky,290.0,288.5,288.51,290.4,1020,29,10000.0,1.03,200,0,2023-07-19 17:36:09 UTC,ZA,Johannesburg
clear sky,291.94,290.48,290.67,293.97,1028,23,10000.0,1.97,175,0,2023-07-19 17:36:02 UTC,ZA,Centurion
clear sky,291.01,289.63,289.86,293.16,1034,30,10000.0,2.32,176,0,2023-07-19 17:38:55 UTC,ZA,Midrand
clear sky,291.71,290.38,290.29,293.59,1025,29,10000.0,1.03,200,0,2023-07-19 17:38:56 UTC,ZA,Sandton
clear sky,293.05,291.57,290.7,295.32,1021,18,10000.0,1.03,180,0,2023-07-19 17:44:22 UTC,ZA,Pretoria
clear sky,289.47,287.94,287.96,290.09,1020,30,10000.0,1.03,200,0,2023-07-19 17:46:16 UTC,ZA,Johannesburg
clear sky,291.02,289.49,290.12,293.97,1028,24,10000.0,1.97,175,0,2023-07-19 17:48:59 UTC,ZA,Centurion
clear sky,290.16,288.73,289.31,293.16,1034,31,10000.0,2.32,176,0,2023-07-19 17:49:00 UTC,ZA,Midrand
clear sky,291.05,289.68,289.74,293.59,1025,30,10000.0,1.03,200,0,2023-07-19 17:49:01 UTC,ZA,Sandton
clear sky,293.05,291.57,290.7,295.32,1021,18,10000.0,1.03,180,0,2023-07-19 17:44:22 UTC,ZA,Pretoria
clear sky,289.47,287.94,287.96,290.09,1020,30,10000.0,1.03,200,0,2023-07-19 17:46:16 UTC,ZA,Johannesburg
clear sky,291.02,289.49,290.12,293.97,1028,24,10000.0,1.97,175,0,2023-07-19 17:48:59 UTC,ZA,Centurion
clear sky,290.16,288.73,289.31,293.16,1034,31,10000.0,2.32,176,0,2023-07-19 17:49:00 UTC,ZA,Midrand
clear sky,291.05,289.68,289.74,293.59,1025,30,10000.0,1.03,200,0,2023-07-19 17:49:01 UTC,ZA,Sandton
clear sky,290.98,289.34,290.14,291.99,1018,20,10000.0,1.6,176,0,2023-07-19 18:01:26 UTC,ZA,Pretoria
clear sky,289.19,287.63,287.4,290.09,1020,30,10000.0,1.03,200,0,2023-07-19 17:59:21 UTC,ZA,Johannesburg
clear sky,290.27,288.69,289.56,291.45,1028,25,10000.0,1.97,175,0,2023-07-19 18:00:18 UTC,ZA,Centurion
clear sky,289.94,288.48,288.75,293.16,1035,31,10000.0,2.32,176,0,2023-07-19 17:57:57 UTC,ZA,Midrand
clear sky,290.83,289.44,289.18,293.59,1025,30,10000.0,1.34,204,0,2023-07-19 17:56:46 UTC,ZA,Sandton
clear sky,290.62,288.94,289.59,291.48,1018,20,10000.0,1.6,176,0,2023-07-19 18:09:43 UTC,ZA,Pretoria
clear sky,288.46,286.91,286.85,288.74,1018,33,10000.0,2.5,173,0,2023-07-19 18:10:33 UTC,ZA,Johannesburg
clear sky,289.85,288.25,287.97,291.73,1028,26,10000.0,1.97,175,0,2023-07-19 18:12:06 UTC,ZA,Centurion
clear sky,289.15,287.67,288.2,290.09,1034,33,10000.0,2.32,176,0,2023-07-19 18:08:21 UTC,ZA,Midrand
clear sky,289.91,288.45,287.59,291.35,1026,31,10000.0,2.57,160,0,2023-07-19 18:12:09 UTC,ZA,Sandton
clear sky,289.51,287.8,288.55,291.3,1021,23,10000.0,1.54,170,0,2023-07-19 18:20:46 UTC,ZA,Pretoria
clear sky,287.66,286.03,286.09,289.57,1021,33,10000.0,0.0,0,0,2023-07-19 18:21:44 UTC,ZA,Johannesburg
clear sky,289.19,287.53,287.97,291.73,1028,26,10000.0,0.45,200,0,2023-07-19 18:22:12 UTC,ZA,Centurion
clear sky,288.78,287.29,287.16,290.92,1034,34,10000.0,2.32,176,0,2023-07-19 18:18:41 UTC,ZA,Midrand
clear sky,289.56,288.07,287.59,291.35,1026,31,10000.0,2.57,160,0,2023-07-19 18:19:13 UTC,ZA,Sandton
clear sky,289.37,287.67,288.55,291.3,1021,24,10000.0,1.54,170,0,2023-07-19 18:30:26 UTC,ZA,Pretoria
clear sky,287.4,285.77,286.09,289.57,1021,34,10000.0,0.45,135,0,2023-07-19 18:30:48 UTC,ZA,Johannesburg
clear sky,289.19,287.53,287.97,291.73,1028,26,10000.0,0.45,200,0,2023-07-19 18:29:01 UTC,ZA,Centurion
clear sky,288.31,286.77,287.16,289.91,1034,34,10000.0,2.45,162,0,2023-07-19 18:32:18 UTC,ZA,Midrand
clear sky,288.98,287.51,287.59,290.34,1026,34,10000.0,0.89,169,0,2023-07-19 18:32:19 UTC,ZA,Sandton
clear sky,289.14,287.42,288.47,291.3,1021,24,10000.0,1.54,170,0,2023-07-19 18:42:20 UTC,ZA,Pretoria
clear sky,287.23,285.61,285.73,288.56,1020,35,10000.0,0.45,135,0,2023-07-19 18:42:21 UTC,ZA,Johannesburg
clear sky,288.61,286.94,287.89,290.72,1028,28,10000.0,1.82,160,0,2023-07-19 18:42:22 UTC,ZA,Centurion
clear sky,288.15,286.62,287.08,289.91,1035,35,10000.0,2.45,162,0,2023-07-19 18:42:23 UTC,ZA,Midrand
clear sky,288.98,287.51,287.59,290.34,1026,34,10000.0,0.89,177,0,2023-07-19 18:41:20 UTC,ZA,Sandton
clear sky,289.26,287.55,288.47,291.3,1021,24,10000.0,1.54,170,0,2023-07-19 18:47:49 UTC,ZA,Pretoria
clear sky,286.87,285.21,285.73,288.56,1020,35,10000.0,0.45,135,0,2023-07-19 18:51:50 UTC,ZA,Johannesburg
clear sky,288.77,287.09,287.89,290.72,1028,27,10000.0,0.89,231,0,2023-07-19 18:52:27 UTC,ZA,Centurion
clear sky,288.09,286.53,287.08,289.91,1035,34,10000.0,2.45,162,0,2023-07-19 18:52:28 UTC,ZA,Midrand
clear sky,288.58,287.09,287.51,290.34,1026,35,10000.0,0.45,180,0,2023-07-19 18:52:29 UTC,ZA,Sandton
clear sky,289.51,287.72,288.01,290.75,1019,20,10000.0,1.19,158,0,2023-07-19 19:02:11 UTC,ZA,Pretoria
clear sky,286.69,285.09,285.27,288.01,1018,38,10000.0,0.45,135,0,2023-07-19 19:02:12 UTC,ZA,Johannesburg
clear sky,288.74,287.09,287.89,290.17,1028,28,10000.0,0.89,231,0,2023-07-19 18:57:37 UTC,ZA,Centurion
clear sky,287.9,286.34,286.62,289.36,1035,35,10000.0,2.45,162,0,2023-07-19 19:01:10 UTC,ZA,Midrand
clear sky,288.37,286.91,287.05,289.79,1027,37,10000.0,0.45,166,0,2023-07-19 19:02:34 UTC,ZA,Sandton
clear sky,289.18,287.36,287.92,290.75,1019,20,10000.0,1.19,158,0,2023-07-19 19:08:18 UTC,ZA,Pretoria
clear sky,286.69,285.09,285.18,288.01,1018,38,10000.0,0.45,135,0,2023-07-19 19:08:19 UTC,ZA,Johannesburg
clear sky,288.51,286.81,287.34,290.17,1028,27,10000.0,1.82,160,0,2023-07-19 19:12:37 UTC,ZA,Centurion
clear sky,287.8,286.23,286.53,289.36,1035,35,10000.0,2.45,162,0,2023-07-19 19:12:38 UTC,ZA,Midrand
clear sky,288.33,286.87,286.96,289.79,1027,37,10000.0,0.45,161,0,2023-07-19 19:08:45 UTC,ZA,Sandton
clear sky,288.79,287.06,285.84,290.75,1022,25,10000.0,0.51,290,0,2023-07-19 19:18:28 UTC,ZA,Pretoria
clear sky,285.77,284.08,283.09,288.01,1021,38,10000.0,0.51,210,0,2023-07-19 19:18:40 UTC,ZA,Johannesburg
clear sky,288.04,286.34,286.32,289.73,1029,29,10000.0,1.82,160,0,2023-07-19 19:22:41 UTC,ZA,Centurion
clear sky,287.47,285.92,285.51,289.36,1035,37,10000.0,2.45,162,0,2023-07-19 19:19:04 UTC,ZA,Midrand
clear sky,287.9,286.4,285.94,289.35,1026,37,10000.0,2.57,150,0,2023-07-19 19:21:50 UTC,ZA,Sandton
clear sky,288.75,287.02,288.46,290.32,1022,25,10000.0,0.51,290,0,2023-07-19 19:28:53 UTC,ZA,Pretoria
clear sky,285.63,283.95,283.09,287.57,1021,39,10000.0,0.51,210,0,2023-07-19 19:30:10 UTC,ZA,Johannesburg
clear sky,288.24,286.48,287.88,289.73,1023,26,10000.0,1.82,160,0,2023-07-19 19:29:20 UTC,ZA,Centurion
clear sky,287.04,285.53,284.44,288.92,1020,40,10000.0,2.51,155,0,2023-07-19 19:32:46 UTC,ZA,Midrand
clear sky,287.35,285.82,284.87,289.35,1026,38,10000.0,2.57,150,0,2023-07-19 19:31:30 UTC,ZA,Sandton
clear sky,288.42,286.66,285.84,290.32,1022,25,10000.0,0.51,290,0,2023-07-19 19:40:44 UTC,ZA,Pretoria
clear sky,285.48,283.79,283.09,287.57,1021,39,10000.0,0.51,210,0,2023-07-19 19:38:59 UTC,ZA,Johannesburg
clear sky,287.62,285.91,285.25,289.73,1029,30,10000.0,0.45,171,0,2023-07-19 19:42:06 UTC,ZA,Centurion
clear sky,286.65,285.07,284.44,288.92,1035,39,10000.0,2.68,158,0,2023-07-19 19:42:51 UTC,ZA,Midrand
clear sky,287.06,285.5,284.87,289.35,1026,38,10000.0,2.57,150,0,2023-07-19 19:41:33 UTC,ZA,Sandton
clear sky,288.35,286.6,285.84,290.32,1022,26,10000.0,0.51,290,0,2023-07-19 19:50:26 UTC,ZA,Pretoria
clear sky,285.3,283.59,283.09,287.57,1021,39,10000.0,0.51,210,0,2023-07-19 19:49:14 UTC,ZA,Johannesburg
clear sky,287.54,285.82,285.25,289.73,1029,30,10000.0,0.45,220,0,2023-07-19 19:52:06 UTC,ZA,Centurion
clear sky,286.55,284.99,284.44,288.92,1035,40,10000.0,0.45,214,0,2023-07-19 19:52:56 UTC,ZA,Midrand
clear sky,286.93,285.36,284.87,289.35,1026,38,10000.0,2.57,150,0,2023-07-19 19:48:31 UTC,ZA,Sandton
clear sky,286.5,284.54,284.55,289.32,1022,25,10000.0,1.54,150,0,2023-07-19 20:30:14 UTC,ZA,Pretoria
clear sky,286.12,284.44,284.12,286.99,1018,37,10000.0,0.45,135,0,2023-07-19 20:28:29 UTC,ZA,Johannesburg
clear sky,287.55,285.2,286.28,289.15,1020,6,10000.0,2.18,154,0,2023-07-19 20:27:06 UTC,ZA,Centurion
clear sky,286.61,285.06,285.6,288.34,1021,40,10000.0,2.64,154,0,2023-07-19 20:31:51 UTC,ZA,Midrand
clear sky,287.33,285.77,285.9,288.77,1025,37,10000.0,0.89,107,0,2023-07-19 20:28:38 UTC,ZA,Sandton
clear sky,286.56,284.61,284.55,289.32,1022,25,10000.0,1.54,150,0,2023-07-19 20:40:33 UTC,ZA,Pretoria
clear sky,286.18,284.5,284.25,286.99,1018,37,10000.0,0.45,135,0,2023-07-19 20:40:59 UTC,ZA,Johannesburg
clear sky,287.76,285.43,286.41,289.15,1020,6,10000.0,2.1,150,0,2023-07-19 20:41:01 UTC,ZA,Centurion
clear sky,286.94,285.39,285.6,288.34,1021,39,10000.0,2.64,154,0,2023-07-19 20:41:57 UTC,ZA,Midrand
clear sky,287.63,286.07,286.03,288.77,1025,36,10000.0,1.34,114,0,2023-07-19 20:41:59 UTC,ZA,Sandton
clear sky,286.33,284.54,284.55,289.32,1022,32,10000.0,1.54,150,0,2023-07-19 20:49:30 UTC,ZA,Pretoria
clear sky,285.99,284.3,282.94,286.57,1019,37,10000.0,0.45,135,0,2023-07-19 20:52:01 UTC,ZA,Johannesburg
clear sky,286.39,284.55,285.11,288.73,1023,30,10000.0,0.89,150,0,2023-07-19 20:49:10 UTC,ZA,Centurion
clear sky,285.76,284.2,284.29,287.92,1021,43,10000.0,2.64,154,0,2023-07-19 20:52:08 UTC,ZA,Midrand
clear sky,287.51,285.94,284.72,288.35,1025,36,10000.0,1.79,127,0,2023-07-19 20:52:11 UTC,ZA,Sandton
clear sky,286.88,285.01,283.84,289.25,1020,27,10000.0,1.63,142,0,2023-07-19 21:02:14 UTC,ZA,Pretoria
clear sky,284.77,283.01,281.09,286.51,1022,39,10000.0,0.51,230,0,2023-07-19 21:01:07 UTC,ZA,Johannesburg
clear sky,286.01,284.13,283.97,288.73,1023,30,10000.0,0.89,150,0,2023-07-19 20:57:31 UTC,ZA,Centurion
clear sky,286.16,284.61,283.16,287.92,1021,42,10000.0,2.64,154,0,2023-07-19 20:59:42 UTC,ZA,Midrand
clear sky,287.33,285.8,284.72,288.28,1025,38,10000.0,1.34,102,0,2023-07-19 21:00:08 UTC,ZA,Sandton
clear sky,286.88,285.01,283.84,289.25,1020,27,10000.0,1.63,142,0,2023-07-19 21:10:10 UTC,ZA,Pretoria
clear sky,284.65,282.87,281.09,286.51,1022,39,10000.0,0.51,230,0,2023-07-19 21:09:36 UTC,ZA,Johannesburg
clear sky,286.06,284.19,283.25,288.67,1023,30,10000.0,1.34,142,0,2023-07-19 21:09:51 UTC,ZA,Centurion
clear sky,285.73,284.17,282.44,287.86,1021,43,10000.0,2.64,154,0,2023-07-19 21:12:31 UTC,ZA,Midrand
clear sky,286.55,284.96,282.87,288.28,1025,39,10000.0,1.34,123,0,2023-07-19 21:09:09 UTC,ZA,Sandton
clear sky,286.09,284.3,283.84,288.7,1022,33,10000.0,1.54,90,0,2023-07-19 21:22:34 UTC,ZA,Pretoria
clear sky,284.51,282.75,281.09,286.43,1022,40,10000.0,0.51,230,0,2023-07-19 21:20:16 UTC,ZA,Johannesburg
clear sky,285.82,283.95,283.25,288.59,1023,31,10000.0,0.89,178,0,2023-07-19 21:22:36 UTC,ZA,Centurion
clear sky,285.52,283.96,282.44,287.78,1021,44,10000.0,2.64,154,0,2023-07-19 21:22:37 UTC,ZA,Midrand
clear sky,286.2,284.58,282.87,288.21,1026,39,10000.0,3.09,140,0,2023-07-19 21:22:37 UTC,ZA,Sandton
clear sky,285.92,284.11,283.84,288.7,1022,33,10000.0,1.54,90,0,2023-07-19 21:31:59 UTC,ZA,Pretoria
clear sky,284.46,282.69,281.09,286.43,1022,40,10000.0,0.51,230,0,2023-07-19 21:32:40 UTC,ZA,Johannesburg
clear sky,285.51,283.61,283.25,288.59,1023,31,10000.0,1.34,145,0,2023-07-19 21:32:42 UTC,ZA,Centurion
clear sky,285.39,283.82,282.44,287.78,1021,44,10000.0,2.64,154,0,2023-07-19 21:29:54 UTC,ZA,Midrand
clear sky,286.2,284.58,282.87,288.21,1026,39,10000.0,3.09,140,0,2023-07-19 21:28:21 UTC,ZA,Sandton
clear sky,285.9,284.09,283.84,288.7,1022,33,10000.0,1.54,90,0,2023-07-19 21:42:47 UTC,ZA,Pretoria
clear sky,284.42,282.65,281.09,286.43,1022,40,10000.0,0.51,230,0,2023-07-19 21:38:52 UTC,ZA,Johannesburg
clear sky,285.46,283.56,283.25,288.59,1023,31,10000.0,1.34,145,0,2023-07-19 21:42:49 UTC,ZA,Centurion
clear sky,285.07,283.49,282.44,287.78,1021,45,10000.0,2.34,154,0,2023-07-19 21:42:50 UTC,ZA,Midrand
clear sky,285.91,284.29,282.87,288.21,1026,40,10000.0,3.09,140,0,2023-07-19 21:41:27 UTC,ZA,Sandton
clear sky,285.89,284.08,283.84,288.14,1022,33,10000.0,1.54,90,0,2023-07-19 21:51:09 UTC,ZA,Pretoria
clear sky,284.31,282.53,281.09,286.43,1022,40,10000.0,0.51,230,0,2023-07-19 21:50:42 UTC,ZA,Johannesburg
clear sky,285.35,283.51,283.25,288.59,1029,34,10000.0,0.89,210,0,2023-07-19 21:52:54 UTC,ZA,Centurion
clear sky,284.79,283.13,282.44,287.78,1036,43,10000.0,0.89,210,0,2023-07-19 21:52:55 UTC,ZA,Midrand
clear sky,285.65,284.0,282.87,288.21,1026,40,10000.0,3.09,140,0,2023-07-19 21:52:55 UTC,ZA,Sandton
clear sky,286.03,284.03,283.84,288.14,1021,25,10000.0,1.32,148,0,2023-07-19 22:02:56 UTC,ZA,Pretoria
clear sky,284.23,282.46,281.09,286.43,1022,41,10000.0,0.51,230,0,2023-07-19 21:58:58 UTC,ZA,Johannesburg
clear sky,285.47,283.85,283.25,288.59,1036,42,10000.0,1.82,153,0,2023-07-19 22:02:58 UTC,ZA,Centurion
clear sky,285.31,283.6,282.44,287.78,1036,39,10000.0,0.45,221,0,2023-07-19 22:01:11 UTC,ZA,Midrand
clear sky,286.09,284.54,282.87,288.21,1026,42,10000.0,1.34,128,0,2023-07-19 22:01:27 UTC,ZA,Sandton
